,T7,F8,Cz,P4
18863,529.33984375,-1017.254638671875,410.3642578125,332.82305908203125
18864,555.60888671875,-1008.2041015625,430.0585632324219,334.580810546875
18865,548.1290893554689,-1015.4146118164062,427.14892578125,338.53387451171875
18866,524.421875,-1031.208251953125,409.2984008789063,335.4447021484375
18867,535.2002563476561,-1022.4793090820312,420.89581298828125,332.5201110839844
18868,550.021484375,-1001.3451538085938,438.3237609863281,332.4902038574219
18869,541.4832763671875,-1005.8853759765624,427.8782043457031,342.1690673828125
18870,522.0432739257811,-1027.385986328125,407.7575378417969,339.8204040527344
18871,527.1594848632811,-1018.1671752929688,412.7091674804688,339.2107849121094
18872,550.0850830078125,-996.7225952148438,432.1304931640625,341.2378234863281
18873,533.1881713867189,-1004.6848754882812,418.4686279296875,344.8505554199219
18874,512.9141845703125,-1025.6395263671877,399.5559387207031,340.7478942871094
18875,529.50439453125,-1019.0872192382812,410.4801940917969,335.6130065917969
18876,548.1253662109375,-1002.874755859375,434.625,342.034423828125
18877,540.1331787109375,-1006.5996704101562,426.9282836914063,343.82208251953125
18878,524.3807373046875,-1025.9088134765623,404.7394409179688,338.9415283203125
18879,534.9010620117189,-1015.2388305664062,416.385498046875,333.2269592285156
18880,551.3154907226561,-1000.997314453125,439.72247314453125,338.7021789550781
18881,536.6513061523439,-1010.7098388671876,425.70159912109375,346.35400390625
18882,517.6751098632811,-1025.6881103515623,404.5524597167969,335.261474609375
18883,526.4189453125,-1016.525390625,417.746826171875,336.69384765625
18884,547.6017456054689,-996.31494140625,442.0449523925781,340.7853088378906
18885,540.4398803710939,-1003.82470703125,431.3077087402344,346.3951416015625
18886,516.2277221679689,-1025.6768798828123,412.8662414550781,340.8787841796875
18887,528.4833984375,-1015.50439453125,424.8675842285156,332.6697082519531
18888,549.1201782226561,-992.6723022460938,445.9755859375,339.21826171875
18889,540.4996948242189,-1003.8583374023438,436.1321716308594,342.2401123046875
18890,524.9491577148439,-1025.751708984375,411.9387512207031,336.11041259765625
18891,530.5777587890625,-1013.4249877929688,419.6429443359375,335.25396728515625
18892,547.6354370117189,-999.5985717773438,435.7656555175781,337.1388854980469
18893,536.6700439453125,-1008.8997192382812,421.9242858886719,340.3963317871094
18894,513.822998046875,-1021.5443115234376,401.1229553222656,337.4343566894531
18895,519.5674438476561,-1012.2731323242188,413.8835144042969,334.68927001953125
18896,543.6673583984375,-998.8319091796876,438.0769348144531,339.32672119140625
18897,537.6423950195311,-1008.6117553710938,430.974853515625,347.31890869140625
18898,509.409912109375,-1027.677734375,411.8751831054688,347.18798828125
18899,519.2794799804689,-1015.7325439453124,420.4806823730469,343.0741271972656
18900,538.82421875,-999.6846313476562,441.480224609375,339.9999084472656
18901,530.0616455078125,-1013.9971923828124,433.2225341796875,346.19317626953125
18902,512.9964599609375,-1029.75341796875,415.2298583984375,344.6112060546875
18903,523.04931640625,-1017.7483520507812,423.4090270996094,334.3040466308594
18904,551.3192138671875,-997.264892578125,444.0757141113281,337.0753173828125
18905,539.86767578125,-1005.6422729492188,432.4783020019531,342.0007629394531
18906,519.7432250976561,-1028.94189453125,411.5498046875,338.6236267089844
18907,535.9781494140625,-1024.8092041015623,422.63861083984375,333.2718200683594
18908,553.0695190429689,-1013.1071166992188,440.5340270996094,333.0249938964844
18909,540.3201904296875,-1012.6919555664062,431.1094970703125,335.6803283691406
18910,523.5654296875,-1025.8265380859377,410.4053955078125,331.33831787109375
18911,528.5918579101561,-1021.8995971679688,419.3400268554688,324.47186279296875
18912,549.4754638671875,-1007.4747924804688,439.21759033203125,334.5396728515625
18913,542.814697265625,-1016.3421020507812,426.4495849609375,342.034423828125
18914,519.5300903320311,-1028.7025146484377,407.218994140625,340.0784606933594
18915,528.9134521484375,-1016.2186889648438,417.5336608886719,334.3638916015625
18916,546.0123291015625,-1006.3453979492188,441.9215393066406,338.5151672363281
18917,535.9071044921875,-1018.3878173828124,424.4711608886719,346.8626403808594
18918,518.0303955078125,-1030.8529052734377,415.7534484863281,345.8565979003906
18919,528.3375244140625,-1023.80322265625,421.9242858886719,335.39984130859375
18920,549.434326171875,-1001.6854248046876,447.2770690917969,345.250732421875
18921,538.6110229492189,-1012.864013671875,435.7581787109375,350.333251953125
18922,529.597900390625,-1029.1287841796877,417.1484375,341.61553955078125
18923,532.9525756835939,-1022.0941162109376,427.09283447265625,334.73040771484375
18924,550.7993774414061,-1000.8402099609376,440.75469970703125,337.4380798339844
18925,542.7772827148439,-1011.009033203125,426.902099609375,341.2378234863281
18926,523.7113037109375,-1026.3314208984377,407.16290283203125,333.1970520019531
18927,529.8035888671875,-1023.7733154296876,416.5874633789063,327.7367858886719
18928,554.3560180664061,-1005.2682495117188,441.1885070800781,340.42999267578125
18929,542.7959594726561,-1019.1058959960938,435.1822509765625,339.135986328125
18930,525.3456420898439,-1036.0887451171877,413.14300537109375,335.02960205078125
18931,533.6930541992189,-1029.285888671875,416.9240417480469,327.86395263671875
18932,553.3462524414061,-1014.8162231445312,441.0202331542969,334.25543212890625
18933,540.84375,-1024.3380126953123,430.2568054199219,340.8002624511719
18934,519.1972045898439,-1041.0740966796877,407.65283203125,343.571533203125
18935,528.6143188476561,-1030.6846923828123,415.4318237304688,336.0580749511719
18936,552.7254028320311,-1010.7734375,437.8001708984375,341.0171813964844
18937,539.0747680664061,-1023.0365600585938,426.15411376953125,351.7357177734375
18938,518.2547607421875,-1043.134765625,411.4376220703125,345.7593688964844
18939,529.1491088867189,-1035.3857421875,420.1702880859375,346.8701171875
18940,550.66845703125,-1009.1577758789062,444.2889099121094,347.82379150390625
18941,543.0353393554689,-1016.0878295898438,433.2412414550781,351.365478515625
18942,517.77978515625,-1033.1156005859377,415.00921630859375,336.6900939941406
18943,529.3248901367189,-1028.39208984375,418.4835815429688,331.506591796875
18944,550.1074829101561,-1009.823486328125,438.4845581054688,337.9691467285156
18945,542.3397216796875,-1014.0121459960938,423.3379821777344,333.8253479003906
18946,520.865234375,-1031.22314453125,405.2293701171875,332.55377197265625
18947,531.6137084960939,-1020.8524169921876,422.0140380859375,329.20281982421875
18948,556.8692626953125,-999.471435546875,442.6919555664063,336.9892883300781
18949,542.968017578125,-1010.8706665039062,430.5821533203125,334.9921875
18950,522.9595336914061,-1027.2589111328123,415.4916687011719,335.2165832519531
18951,534.9833374023439,-1021.9220581054688,419.77386474609375,328.4735412597656
18952,554.4906616210939,-1005.99755859375,437.747802734375,335.78131103515625
18953,544.340576171875,-1015.2052001953124,435.0700378417969,343.4069519042969
18954,527.2305297851561,-1038.2205810546877,415.4281005859375,338.5787658691406
18955,539.9312133789061,-1031.3690185546877,425.1368713378906,337.0678405761719
18956,555.7771606445311,-1010.43310546875,442.44512939453125,340.1158447265625
18957,543.1812133789061,-1021.6453247070312,432.08935546875,344.86553955078125
18958,521.1793823242189,-1039.1517333984377,415.7646789550781,346.3053894042969
18959,530.2860107421875,-1031.72802734375,421.7447814941406,336.7349853515625
18960,545.0474243164061,-1011.196044921875,444.718994140625,341.36871337890625
18961,536.7560424804689,-1016.4169311523438,432.4371643066406,348.0070495605469
18962,518.7559204101561,-1032.0048828125,414.0817260742188,342.3336181640625
18963,524.997802734375,-1020.57568359375,418.3526916503906,332.374267578125
18964,548.3347778320311,-1008.6715698242188,439.2213439941406,338.42169189453125
18965,537.0776977539061,-1020.2615356445312,429.5798645019531,348.2688293457031
18966,516.6204223632811,-1029.40185546875,413.01959228515625,342.187744140625
18967,533.3340454101561,-1021.3760375976562,423.6147155761719,336.764892578125
18968,546.371337890625,-1011.139892578125,443.5035095214844,334.9697570800781
18969,539.7479858398439,-1015.6016235351562,435.0775146484375,339.13226318359375
18970,524.635009765625,-1032.984619140625,413.157958984375,336.3123779296875
18971,533.1582641601561,-1026.98583984375,420.106689453125,330.9418640136719
18972,550.3880004882811,-1008.9259033203124,433.7087097167969,333.1708679199219
18973,544.6060791015625,-1021.40966796875,431.95843505859375,344.90667724609375
18974,518.9616088867189,-1035.7222900390623,409.9753112792969,336.5779113769531
18975,531.9951782226561,-1029.3980712890623,415.7497253417969,327.291748046875
18976,549.7783813476561,-1009.3746948242188,439.6962890625,335.41107177734375
18977,538.543701171875,-1015.927001953125,429.2358093261719,340.8787841796875
18978,521.9984130859375,-1036.234619140625,407.4583740234375,337.2286376953125
18979,532.4364624023439,-1026.185546875,418.3938293457031,329.62542724609375
18980,546.9622192382811,-1015.2164306640624,437.56829833984375,334.20306396484375
18981,534.4485473632811,-1022.1763916015624,427.1377258300781,341.54449462890625
18982,517.8059692382811,-1033.018310546875,409.79205322265625,339.8465881347656
18983,527.6718139648439,-1024.3193359375,420.6639404296875,331.671142578125
18984,546.7415771484375,-1010.9118041992188,437.5982055664063,336.764892578125
18985,533.7603759765625,-1022.2212524414062,431.83502197265625,343.6612854003906
18986,519.8367309570311,-1040.587890625,412.43243408203125,339.5511169433594
18987,518.4978637695311,-1030.5574951171877,418.7977294921875,333.4251708984375
18988,549.1687622070311,-1008.3836059570312,443.15570068359375,338.1299743652344
18989,534.9534301757811,-1015.7661743164062,426.4346008300781,344.1474609375
18990,519.9003295898439,-1033.2838134765623,412.2716064453125,337.4343566894531
18991,528.9583740234375,-1027.6253662109377,418.3938293457031,328.19677734375
18992,552.4299926757811,-1008.2003784179688,440.0777587890625,334.240478515625
18993,542.0368041992189,-1016.102783203125,428.3793640136719,343.63134765625
18994,521.583251953125,-1032.984619140625,412.9635009765625,342.4084167480469
18995,533.4799194335939,-1028.077880859375,419.9346618652344,334.4012756347656
18996,547.3773803710939,-1013.533447265625,437.1082763671875,334.3115234375
18997,538.6035766601561,-1018.9002075195312,429.4153137207031,343.83331298828125
18998,516.1192626953125,-1038.5047607421877,407.4620971679688,339.16217041015625
18999,525.525146484375,-1023.391845703125,418.24798583984375,332.89410400390625
19000,545.9188232421875,-1005.387939453125,442.3553771972656,339.3042907714844
19001,536.1052856445311,-1018.1148071289062,431.6966552734375,337.70361328125
19002,518.927978515625,-1037.266845703125,408.8121948242188,338.9302978515625
19003,528.9396362304689,-1028.4332275390623,416.6360778808594,330.9007263183594
19004,550.444091796875,-1010.8893432617188,435.8853454589844,329.44964599609375
19005,532.5187377929689,-1018.4364624023438,426.2812805175781,337.41937255859375
19006,521.2354736328125,-1034.2301025390623,408.3185424804688,335.074462890625
19007,525.3755493164061,-1030.845458984375,414.848388671875,331.5215759277344
19008,550.971435546875,-1006.6931762695312,435.4365539550781,336.0580749511719
19009,542.0031127929689,-1018.0026245117188,426.9656677246094,342.5692138671875
19010,519.5487670898439,-1038.6767578125,407.0993347167969,340.51226806640625
19011,527.5895385742189,-1023.1150512695312,420.5629577636719,339.81292724609375
19012,551.4874877929689,-1004.9765625,440.3507690429688,341.6305236816406
19013,541.5543212890625,-1019.6968383789062,430.8776245117188,347.5320739746094
19014,517.9293823242189,-1031.81787109375,415.7272644042969,345.5611572265625
19015,531.3967895507811,-1026.7203369140623,417.73187255859375,339.7568359375
19016,548.9743041992189,-1007.5159301757812,443.9747314453125,345.9126892089844
19017,536.8495483398439,-1019.977294921875,430.0398864746094,345.097412109375
19018,520.0311889648439,-1036.2833251953123,409.612548828125,337.1239318847656
19019,526.4675903320311,-1024.7156982421877,417.76177978515625,330.5865783691406
19020,550.070068359375,-1004.9429321289062,438.4845581054688,339.9139099121094
19021,537.7695922851561,-1011.3568115234376,424.2542419433594,346.2642517089844
19022,519.563720703125,-1024.3006591796877,413.4384460449219,340.0447998046875
19023,527.0098876953125,-1017.67724609375,415.86566162109375,330.5603942871094
19024,545.7243041992189,-997.0516967773438,436.7716979980469,340.18316650390625
19025,537.62744140625,-1009.658935546875,427.736083984375,338.6498107910156
19026,517.82470703125,-1025.0186767578123,404.0587768554688,338.2795715332031
19027,523.5355224609375,-1022.7822265625,415.2298583984375,332.1162109375
19028,548.589111328125,-1004.1014404296876,434.2622375488281,339.1098327636719
19029,542.3845825195311,-1012.8789672851562,422.2758483886719,342.7076110839844
19030,515.995849609375,-1029.199951171875,404.3504943847656,343.0217590332031
19031,529.5230712890625,-1016.8358154296876,413.7077331542969,337.6737060546875
19032,552.0260620117189,-1007.7366333007812,433.3421936035156,339.21826171875
19033,544.493896484375,-1011.09130859375,425.73150634765625,343.6874694824219
19034,520.1770629882811,-1033.7064208984377,408.8159484863281,338.971435546875
19035,531.9428100585939,-1030.0189208984377,411.7704772949219,331.6188049316406
19036,553.8212280273439,-1002.46337890625,427.6949462890625,335.34747314453125
19037,540.630615234375,-1012.0711669921876,428.3232727050781,340.7740783691406
19038,524.9940795898439,-1031.4775390625,412.0210266113281,335.31756591796875
19039,538.6334838867189,-1022.6139526367188,420.1104431152344,330.4183044433594
19040,549.318359375,-1004.7559204101562,434.8082580566406,332.98760986328125
19041,541.5767822265625,-1012.3067626953124,429.5350036621094,340.3514709472656
19042,515.008544921875,-1028.7510986328123,409.8219909667969,333.4887390136719
19043,527.5970458984375,-1021.996826171875,420.8247680664063,334.0459899902344
19044,546.4049682617189,-1006.2855224609376,444.5544128417969,339.9400634765625
19045,529.8035888671875,-1013.3389892578124,434.6062927246094,341.9446716308594
19046,510.4720458984375,-1030.5201416015623,414.2350463867188,339.8241271972656
19047,520.6408081054689,-1023.3432006835938,421.2623291015625,334.7117004394531
19048,545.0062866210939,-1001.0272216796876,440.1637878417969,343.1750793457031
19049,540.5333251953125,-1013.8588256835938,430.9524230957031,347.6517639160156
19050,519.6647338867189,-1028.07421875,410.64849853515625,345.0674743652344
19051,527.8513793945311,-1026.2154541015623,416.3929748535156,339.47259521484375
19052,554.0867309570311,-1010.0179443359376,435.7469787597656,345.47137451171875
19053,542.3359985351561,-1020.691650390625,430.4924011230469,351.2906799316406
19054,519.926513671875,-1034.787353515625,410.6559753417969,345.8266906738281
19055,524.0291748046875,-1027.9171142578123,413.3636474609375,338.2159729003906
19056,548.8284301757811,-1009.22509765625,437.8749694824219,341.31634521484375
19057,539.6282958984375,-1014.9246826171876,426.3074645996094,343.57525634765625
19058,521.5496215820311,-1037.057373046875,408.8795166015625,340.44122314453125
19059,527.6419067382811,-1029.2784423828123,416.7781982421875,337.54278564453125
19060,555.7697143554689,-1008.34619140625,432.149169921875,335.7252197265625
19061,543.4542236328125,-1017.0526733398438,423.8166809082031,333.8365478515625
19062,518.3744506835939,-1037.1322021484377,402.9330749511719,328.0546875
19063,524.25732421875,-1028.695068359375,413.8311462402344,326.0463562011719
19064,548.9219360351561,-1007.3402099609376,433.6638488769531,334.24420166015625
19065,532.3541870117189,-1013.8214111328124,423.48382568359375,338.53387451171875
19066,511.4518737792969,-1027.475830078125,406.0633850097656,334.5097351074219
19067,523.3933715820311,-1022.4044799804688,413.79376220703125,334.240478515625
19068,542.6464233398439,-1001.0122680664062,432.1304931640625,341.1555480957031
19069,533.296630859375,-1018.0400390625,426.2738037109375,348.50445556640625
19070,510.748779296875,-1027.326171875,406.5196533203125,343.99786376953125
19071,524.8781127929689,-1022.6326293945312,416.5276184082031,335.0520324707031
19072,554.176513671875,-1006.8726806640624,439.6177673339844,342.52435302734375
19073,544.3817138671875,-1022.8458251953124,429.108642578125,345.1572265625
19074,520.7455444335939,-1039.8548583984377,413.2738952636719,346.3053894042969
19075,533.2180786132811,-1032.6966552734377,425.2341003417969,342.67767333984375
19076,551.4575805664061,-1013.1183471679688,441.24462890625,340.0223693847656
19077,543.3719482421875,-1016.4730224609376,429.2993774414063,344.60748291015625
19078,519.6983642578125,-1035.6063232421877,410.6260681152344,339.89892578125
19079,536.0753784179689,-1026.48095703125,414.8521423339844,334.66680908203125
19080,554.8422241210939,-1014.1804809570312,438.56683349609375,334.3414611816406
19081,547.2015991210939,-1025.445068359375,432.32122802734375,342.44207763671875
19082,524.5303344726561,-1039.39111328125,416.045166015625,338.6759948730469
19083,530.0055541992189,-1028.014404296875,427.2723388671875,334.93609619140625
19084,539.7816162109375,-1005.0663452148438,446.4879455566406,336.3460388183594
19085,527.9149169921875,-1011.196044921875,437.6730041503906,342.9095458984375
19086,512.7944946289061,-1032.558349609375,418.8949890136719,342.5766906738281
19087,519.036376953125,-1023.5750732421876,425.8998107910156,338.900390625
19088,537.9229125976561,-1008.0021362304688,447.490234375,340.18316650390625
19089,526.1123046875,-1019.87255859375,429.4564514160156,345.5461730957031
19090,516.6353759765625,-1038.1756591796877,407.9856872558594,341.4173278808594
19091,523.4644775390625,-1033.77001953125,411.1496276855469,332.75946044921875
19092,551.4837646484375,-1012.9313354492188,436.4425964355469,339.81292724609375
19093,544.1348876953125,-1019.7229614257812,425.3537902832031,344.8094177246094
19094,520.1284790039061,-1040.670166015625,408.25494384765625,336.6751403808594
19095,532.0101318359375,-1031.1484375,416.1760559082031,333.52239990234375
19096,556.0165405273439,-1014.0944213867188,441.3605651855469,337.18377685546875
19097,543.747802734375,-1031.4400634765623,433.3048095703125,344.12689208984375
19098,531.4061279296875,-1050.0684814453123,424.7516479492188,341.68475341796875
19099,522.737060546875,-1033.953369140625,420.8210144042969,325.655517578125
19100,549.4324340820311,-1003.5180053710938,432.43341064453125,332.3648986816406
19101,538.489501953125,-1015.5343017578124,430.7130432128906,337.88873291015625
19102,514.9992065429689,-1034.1029052734377,407.9183654785156,333.625244140625
19103,523.1932983398439,-1019.8276977539062,413.9508361816406,324.7616882324219
19104,541.8629150390625,-998.5364379882812,430.0398864746094,325.5133972167969
19105,529.2593994140625,-1006.1845703125,419.788818359375,331.2952880859375
19106,510.81048583984375,-1020.4896850585938,397.5625915527344,331.19805908203125
19107,517.5460815429689,-1013.8064575195312,407.7837219238281,328.73345947265625
19108,536.365234375,-999.4976196289062,429.54620361328125,336.5610656738281
19109,528.8779296875,-1005.8778686523438,419.5419921875,338.9396667480469
19110,513.1666259765625,-1023.7471313476562,403.5239868164063,335.6073913574219
19111,526.2188720703125,-1015.9569091796876,409.38067626953125,332.1853942871094
19112,542.7192993164061,-998.143798828125,429.8491516113281,333.56915283203125
19113,535.35546875,-1008.4957885742188,420.0805358886719,339.8147888183594
19114,513.5630493164061,-1030.856689453125,401.4221496582031,333.2138671875
19115,525.3138427734375,-1028.0966796875,408.7112121582031,330.5323486328125
19116,546.481689453125,-1002.8485717773438,434.6437072753906,336.1534423828125
19117,532.9656372070311,-1008.4322509765624,428.70098876953125,341.9764404296875
19118,515.8444213867189,-1025.8863525390623,410.9551696777344,336.2693786621094
19119,529.26318359375,-1019.0198974609376,422.17486572265625,333.0156555175781
19120,541.7694091796875,-1004.191162109375,442.0299987792969,334.23486328125
19121,537.490966796875,-1012.4675903320312,433.6413879394531,342.20458984375
19122,516.5924072265625,-1030.89404296875,417.6196594238281,339.0518493652344
19123,517.8302612304689,-1024.775634765625,423.94757080078125,335.2745361328125
19124,540.74462890625,-1002.3960571289062,443.0584716796875,335.7569885253906
19125,534.5626220703125,-1011.0426635742188,433.4057922363281,338.7227478027344
19126,513.054443359375,-1029.7271728515623,411.807861328125,337.21929931640625
19127,525.1118774414061,-1021.6715087890624,411.5086669921875,330.83154296875
19128,543.878662109375,-1005.5562744140624,431.9920959472656,329.4328308105469
19129,539.1552124023439,-1012.4675903320312,424.62823486328125,341.9951477050781
19130,512.5046997070311,-1027.2926025390623,401.208984375,334.1039733886719
19131,521.6561889648439,-1020.646728515625,406.52337646484375,329.4178771972656
19132,544.9370727539061,-1004.2061767578124,431.7789306640625,331.4224548339844
19133,537.2665405273439,-1015.410888671875,423.3978271484375,336.9799499511719
19134,513.3573608398439,-1032.2852783203123,407.8061828613281,336.57977294921875
19135,527.303466796875,-1015.7025756835938,414.1303405761719,331.7926940917969
19136,547.8654174804689,-1003.1627197265624,437.6730041503906,333.8758239746094
19137,535.7257080078125,-1012.1571655273438,429.5274963378906,344.1605529785156
19138,511.4313049316406,-1023.4853515625,410.06134033203125,335.2745361328125
19139,522.7893676757811,-1018.0886840820312,417.6944580078125,331.42620849609375
19140,547.5026245117189,-995.7315063476562,442.1272277832031,336.0150451660156
19141,528.642333984375,-1005.8966064453124,431.4460754394531,340.8507385253906
19142,512.8150634765625,-1021.1703491210938,416.714599609375,340.7011413574219
19143,522.2022094726561,-1020.7589721679688,423.0238342285156,338.6666259765625
19144,542.99609375,-1002.852294921875,447.7258605957031,340.2748107910156
19145,531.5370483398439,-1013.0846557617188,434.1612548828125,346.2885437011719
19146,517.4263916015625,-1023.0701904296876,413.7974853515625,340.7834167480469
19147,523.2643432617189,-1017.9727172851562,425.87738037109375,333.86834716796875
19148,546.6275024414061,-1003.3010864257812,448.0549621582031,337.05474853515625
19149,536.8850708007811,-1013.2230224609376,437.9871520996094,347.4554138183594
19150,517.0673217773439,-1029.1475830078123,419.8150024414063,340.2336730957031
19151,524.7005004882811,-1020.0969848632812,421.44183349609375,333.1278381347656
19152,545.0604858398439,-1004.9391479492188,445.1715087890625,331.3027648925781
19153,537.8986206054689,-1010.08154296875,433.3945617675781,341.64361572265625
19154,517.3703002929689,-1029.7720947265623,413.9919738769531,340.8021240234375
19155,524.5321655273439,-1023.6124877929688,419.02960205078125,332.5519104003906
19156,542.4351196289061,-1008.1143188476562,437.1157531738281,333.2138671875
19157,532.034423828125,-1012.7443237304688,427.7136535644531,340.2748107910156
19158,516.8204956054689,-1031.4775390625,411.6395568847656,337.55963134765625
19159,526.705078125,-1019.9324340820312,421.55029296875,334.05908203125
19160,549.0397338867189,-1001.3226928710938,445.30987548828125,340.431884765625
19161,532.2962036132811,-1012.8265991210938,437.2878112792969,348.0911865234375
19162,509.475341796875,-1029.8094482421877,417.2681274414063,341.4005126953125
19163,520.9680786132811,-1023.80322265625,416.5388488769531,332.3462219238281
19164,544.3798217773439,-1005.892822265625,438.1592102050781,333.55419921875
19165,537.128173828125,-1014.3375244140624,429.460205078125,340.73480224609375
19166,519.7862548828125,-1026.67919921875,405.16204833984375,334.75469970703125
19167,530.6693725585939,-1018.2195434570312,418.2966003417969,332.97076416015625
19168,550.2888793945311,-999.1685180664062,436.3079528808594,333.53924560546875
19169,540.1649780273439,-1008.6416625976562,428.0502624511719,339.30242919921875
19170,518.8699951171875,-1023.1038818359376,413.4496765136719,337.1968688964844
19171,527.9242553710939,-1017.924072265625,418.240478515625,336.6022033691406
19172,547.3380737304689,-1006.573486328125,441.3829956054688,340.44683837890625
19173,539.9181518554689,-1013.3352661132812,438.8361206054688,349.73675537109375
19174,514.6663208007811,-1030.2545166015623,417.5074768066406,341.2284851074219
19175,525.0894165039061,-1022.8794555664062,430.0772705078125,336.0487060546875
19176,542.9400024414061,-1004.8980102539062,448.253173828125,337.8288879394531
19177,538.7400512695311,-1012.4900512695312,438.5631103515625,345.5331115722656
19178,516.8204956054689,-1028.8109130859377,418.4461975097656,343.0310974121094
19179,524.5882568359375,-1019.58837890625,425.1256408691406,331.28033447265625
19180,539.05419921875,-1000.2119140625,440.0254211425781,333.6813659667969
19181,538.7288208007811,-1006.2817993164062,435.8030700683594,341.0714111328125
19182,518.361328125,-1029.77587890625,415.9703674316406,337.20806884765625
19183,523.1708374023439,-1027.0120849609377,418.7640686035156,331.2354736328125
19184,545.767333984375,-1004.1799926757812,433.94805908203125,334.2872314453125
19185,536.294189453125,-1008.615478515625,431.6143798828125,340.68994140625
19186,517.2431030273439,-1028.1041259765623,412.5595703125,336.15716552734375
19187,520.4220581054689,-1017.9315795898438,418.5509033203125,327.7386474609375
19188,547.0950317382811,-997.0217895507812,444.1056518554688,337.0771789550781
19189,537.831298828125,-1007.7440795898438,433.3010559082031,344.46722412109375
19190,521.001708984375,-1024.072509765625,410.3979187011719,335.9776611328125
19191,526.7947998046875,-1021.7462768554688,417.7056884765625,330.0985412597656
19192,545.7374267578125,-1004.3034057617188,443.7578430175781,337.1706848144531
19193,536.55224609375,-1010.4031372070312,436.3116760253906,339.6390075683594
19194,520.9231567382811,-1027.88720703125,414.8670959472656,332.4995422363281
19195,524.8239135742189,-1026.2864990234377,423.7605895996094,328.1238708496094
19196,549.8026733398439,-1001.842529296875,446.89935302734375,335.4615478515625
19197,535.82666015625,-1008.2788696289062,432.8934326171875,340.64129638671875
19198,512.2540893554689,-1026.9970703125,413.2215576171875,335.431640625
19199,516.88037109375,-1019.58837890625,420.2450866699219,336.72564697265625
19200,542.4650268554689,-999.3255615234376,436.8652038574219,333.9730529785156
19201,531.4996337890625,-1007.4972534179688,432.1641540527344,337.67181396484375
19202,514.6887817382811,-1026.047119140625,411.71435546875,335.2521057128906
19203,524.0460205078125,-1017.2808227539062,409.23480224609375,330.2406311035156
19204,551.2200927734375,-999.5387573242188,432.93829345703125,331.9759521484375
19205,537.3226318359375,-1007.3177490234376,432.1005554199219,334.328369140625
19206,524.7715454101561,-1025.9910888671877,408.6700744628906,332.8361511230469
19207,529.5661010742189,-1015.597900390625,417.2344665527344,328.883056640625
19208,548.0262451171875,-995.211669921875,433.9667663574219,329.8330078125
19209,541.95263671875,-998.2372436523438,423.1098327636719,331.6692810058594
19210,514.2998046875,-1018.8478393554688,403.29583740234375,330.86895751953125
19211,520.8858032226561,-1012.1047973632812,408.1465148925781,326.160400390625
19212,539.6114501953125,-986.3219604492188,431.7452697753906,330.8128356933594
19213,528.829345703125,-996.6141357421876,424.1158752441406,336.12725830078125
19214,510.7244873046875,-1010.5004272460938,406.8150939941406,328.7633972167969
19215,524.2816162109375,-1007.8824462890624,417.8777160644531,324.5447692871094
19216,545.6364135742189,-988.109619140625,441.2072143554688,331.19805908203125
19217,537.9097900390625,-999.9015502929688,431.61810302734375,338.9845275878906
19218,518.1332397460939,-1018.2158203125,413.7189636230469,335.9552001953125
19219,527.6512451171875,-1016.9703979492188,416.01898193359375,328.4828796386719
19220,544.4434204101561,-992.171142578125,441.667236328125,338.1916809082031
19221,533.0928344726561,-1004.7596435546876,431.7041320800781,338.37493896484375
19222,512.175537109375,-1024.48388671875,411.0112609863281,334.3657531738281
19223,523.5897216796875,-1017.5426025390624,417.2793273925781,323.800537109375
19224,540.1201171875,-995.5445556640624,436.6520080566406,331.8525390625
19225,525.0557861328125,-996.2252197265624,425.364990234375,341.08636474609375
19226,508.9517517089844,-1015.7960815429688,405.9362182617188,335.431640625
19227,520.5604248046875,-1013.1033935546876,411.4151611328125,327.95556640625
19228,544.5967407226561,-987.2008056640624,429.54248046875,332.16668701171875
19229,530.3290405273439,-999.19091796875,420.1927185058594,332.5257263183594
19230,515.3731689453125,-1013.9486083984376,405.52484130859375,324.0660705566406
19231,524.438720703125,-1007.2391967773438,413.8872375488281,322.4579162597656
19232,547.3380737304689,-997.1788940429688,434.0715026855469,332.8623046875
19233,540.4903564453125,-1002.3922729492188,427.3546142578125,336.7480773925781
19234,516.6970825195311,-1015.9681396484376,408.756103515625,337.3240051269531
19235,522.5463256835939,-1010.6986083984376,418.6930236816406,331.605712890625
19236,542.7978515625,-991.0379638671876,433.5591125488281,329.08502197265625
19237,539.2337646484375,-996.9507446289062,429.2133483886719,341.6099548339844
19238,520.5416870117189,-1016.0878295898438,408.5279846191406,338.12060546875
19239,531.3500366210939,-1009.7711181640624,417.9861755371094,332.4845886230469
19240,545.35595703125,-992.9004516601562,439.12408447265625,331.3027648925781
19241,532.2513427734375,-997.9492797851562,428.3531799316406,336.7742614746094
19242,516.3978881835939,-1017.6810302734376,408.9992065429688,333.69256591796875
19243,516.4091186523439,-1014.8200073242188,413.5581359863281,329.4590148925781
19244,541.013916015625,-989.2615356445312,431.0085144042969,329.32061767578125
19245,528.3955078125,-995.81005859375,423.7156982421875,334.60137939453125
19246,521.046630859375,-1008.7501220703124,410.8467102050781,336.54986572265625
19247,523.6607666015625,-1009.3597412109376,413.6965026855469,325.7041320800781
19248,550.872314453125,-993.7531127929688,439.5803527832031,337.0584716796875
19249,538.5306396484375,-1001.9734497070312,431.3787536621094,334.85943603515625
19250,518.9373168945311,-1012.9088745117188,406.8300476074219,334.1824951171875
